season,playerId,fullName,team_number_of_matches,matches_played,dob,reference_date,age_at_start_of_year,availability_perc,availability_adjusted
2020,500322,Edrick Lee,21,11,1992-09-18,2020-01-01,27,0.5238095238095238,0.5226757369614512
2020,504372,Enari Tuala,21,20,1998-10-19,2020-01-01,21,0.9523809523809523,0.9308390022675737
2020,500597,Hymel Hunt,21,20,1993-11-14,2020-01-01,26,0.9523809523809523,0.9308390022675737
2020,500601,Kurt Mann,21,20,1993-03-01,2020-01-01,26,0.9523809523809523,0.9308390022675737
2020,500007,Mitchell Pearce,21,21,1989-04-07,2020-01-01,30,1,0.9761904761904762
2020,500228,David Klemmer,21,21,1993-12-22,2020-01-01,26,1,0.9761904761904762
2020,502016,Jayden Brailey,21,2,1996-04-09,2020-01-01,23,0.09523809523809523,0.1145124716553288
2020,503571,Daniel Saifiti,21,14,1996-05-01,2020-01-01,23,0.6666666666666666,0.6587301587301587
2020,500547,Lachlan Fitzgibbon,21,17,1994-01-05,2020-01-01,25,0.8095238095238095,0.7947845804988661
2020,501267,Mitchell Barnett,21,13,1994-04-15,2020-01-01,25,0.6190476190476191,0.6133786848072562
2020,500129,Herman Ese'ese,21,21,1994-09-07,2020-01-01,25,1,0.9761904761904762
2020,503327,Connor Watson,21,5,1996-05-31,2020-01-01,23,0.23809523809523808,0.25056689342403626
2020,503523,Jacob Saifiti,21,21,1996-05-01,2020-01-01,23,1,0.9761904761904762
2020,500591,Tim Glasby,21,7,1989-04-27,2020-01-01,30,0.3333333333333333,0.3412698412698412
2020,500011,Aidan Guerra,21,21,1988-02-25,2020-01-01,31,1,0.9761904761904762
2020,500005,Roger Tuivasa-Sheck,20,18,1993-06-05,2020-01-01,26,0.9,0.8800000000000001
2020,500919,David Fusitu'a,20,7,1994-10-16,2020-01-01,25,0.35,0.3575
2020,500579,Peta Hiku,20,18,1992-12-04,2020-01-01,27,0.9,0.8800000000000001
2020,500928,Ken Maumalo,20,8,1994-07-16,2020-01-01,25,0.4,0.4050000000000001
2020,500614,Leeson Ah Mau,20,2,1989-12-20,2020-01-01,30,0.1,0.12000000000000002
2020,504123,Wayde Egan,20,18,1997-03-20,2020-01-01,22,0.9,0.8800000000000001
2020,500645,Adam Blair,20,20,1986-03-20,2020-01-01,33,1,0.975
2020,500594,Tohu Harris,20,20,1992-01-07,2020-01-01,27,1,0.975
2020,505976,Isaiah Papali'i,20,15,1998-09-20,2020-01-01,21,0.75,0.7375
2020,500265,Kodi Nikorima,20,19,1994-04-03,2020-01-01,25,0.95,0.9275
2020,502502,Latrell Mitchell,23,14,1997-06-16,2020-01-01,22,0.6086956521739131,0.6039697542533081
2020,500043,Dane Gagai,23,19,1991-01-03,2020-01-01,28,0.8260869565217391,0.8119092627599244
2020,500517,James Roberts,23,6,1993-03-03,2020-01-01,26,0.2608695652173913,0.2712665406427221
2020,504294,Campbell Graham,23,21,1999-06-02,2020-01-01,20,0.9130434782608695,0.8950850661625708
2020,500611,Cody Walker,23,21,1990-01-10,2020-01-01,29,0.9130434782608695,0.8950850661625708
2020,500086,Adam Reynolds,23,23,1990-07-10,2020-01-01,29,1,0.9782608695652174
2020,503450,Tevita Tatola,23,21,1996-11-10,2020-01-01,23,0.9130434782608695,0.8950850661625708
2020,501600,Damien Cook,23,23,1991-06-23,2020-01-01,28,1,0.9782608695652174
2020,500087,Thomas Burgess,23,23,1992-04-21,2020-01-01,27,1,0.9782608695652174
2020,503528,Jaydn Su'a,23,21,1997-10-23,2020-01-01,22,0.9130434782608695,0.8950850661625708
2020,504176,Cameron Murray,23,23,1998-01-16,2020-01-01,21,1,0.9782608695652174
2020,500327,Mark Nicholls,23,19,1990-01-05,2020-01-01,29,0.8260869565217391,0.8119092627599244
2020,500289,Ethan Lowe,23,10,1991-03-20,2020-01-01,28,0.43478260869565216,0.43761814744801514
2020,500108,Alex Johnston,23,22,1995-01-14,2020-01-01,24,0.9565217391304348,0.9366729678638942
2020,504279,William Kennedy,21,17,1997-04-18,2020-01-01,22,0.8095238095238095,0.7947845804988661
2020,503922,Sione Katoa,21,19,1995-01-26,2020-01-01,24,0.9047619047619048,0.8854875283446711
2020,502072,Jesse Ramien,21,19,1997-04-27,2020-01-01,22,0.9047619047619048,0.8854875283446711
2020,506086,Ronaldo Mulitalo,21,16,1999-11-17,2020-01-01,20,0.7619047619047619,0.7494331065759636
2020,500705,Shaun Johnson,21,16,1990-09-09,2020-01-01,29,0.7619047619047619,0.7494331065759636
2020,501183,Chad Townsend,21,12,1991-01-10,2020-01-01,28,0.5714285714285714,0.5680272108843537
2020,500791,Andrew Fifita,21,12,1989-06-28,2020-01-01,30,0.5714285714285714,0.5680272108843537
2020,504274,Blayke Brailey,21,20,1998-09-23,2020-01-01,21,0.9523809523809523,0.9308390022675737
2020,500665,Aaron Woods,21,21,1991-03-13,2020-01-01,28,1,0.9761904761904762
2020,507062,Briton Nikora,21,16,1997-12-07,2020-01-01,22,0.7619047619047619,0.7494331065759636
2020,500798,Wade Graham,21,19,1990-10-25,2020-01-01,29,0.9047619047619048,0.8854875283446711
2020,502363,Jack Williams,21,17,1996-09-09,2020-01-01,23,0.8095238095238095,0.7947845804988661
2020,500213,Braden Hamlin-Uele,21,21,1995-01-09,2020-01-01,24,1,0.9761904761904762
2020,504326,Toby Rudolf,21,20,1996-01-29,2020-01-01,23,0.9523809523809523,0.9308390022675737
2020,500852,Scott Sorensen,21,14,1993-03-16,2020-01-01,26,0.6666666666666666,0.6587301587301587
2020,500352,Josh Mansour,23,22,1990-06-17,2020-01-01,29,0.9565217391304348,0.9366729678638942
2020,500368,Dean Whare,23,8,1990-01-22,2020-01-01,29,0.34782608695652173,0.3544423440453686
2020,505410,Brian To'o,23,16,1998-08-18,2020-01-01,21,0.6956521739130435,0.6871455576559546
2020,504121,Jarome Luai,23,23,1997-01-16,2020-01-01,22,1,0.9782608695652174
2020,504120,Nathan Cleary,23,21,1997-11-14,2020-01-01,22,0.9130434782608695,0.8950850661625708
2020,500299,James Tamou,23,22,1988-12-13,2020-01-01,31,0.9565217391304348,0.9366729678638942
2020,500109,Apisai Koroisau,23,20,1992-11-07,2020-01-01,27,0.8695652173913043,0.8534971644612476
2020,500408,Viliame Kikau,23,19,1995-04-05,2020-01-01,24,0.8260869565217391,0.8119092627599244
2020,504125,Liam Martin,23,21,1997-03-05,2020-01-01,22,0.9130434782608695,0.8950850661625708
2020,500534,Isaah Yeo,23,22,1994-11-06,2020-01-01,25,0.9565217391304348,0.9366729678638942
2020,508062,Stephen Crichton,23,22,2000-09-22,2020-01-01,19,0.9565217391304348,0.9366729678638942
2020,502580,James Fisher-Harris,23,23,1996-01-05,2020-01-01,23,1,0.9782608695652174
2020,501461,Moses Leota,23,23,1995-07-20,2020-01-01,24,1,0.9782608695652174
2020,500663,James Tedesco,22,19,1993-01-08,2020-01-01,26,0.8636363636363636,0.847107438016529
2020,500002,Daniel Tupou,22,15,1991-06-17,2020-01-01,28,0.6818181818181818,0.6735537190082644
2020,502571,Joseph Manu,22,21,1996-06-29,2020-01-01,23,0.9545454545454546,0.9338842975206613
2020,500633,Brett Morris,22,17,1986-08-23,2020-01-01,33,0.7727272727272727,0.7603305785123967
2020,500093,Luke Keary,22,20,1992-02-03,2020-01-01,27,0.9090909090909091,0.890495867768595
2020,504363,Kyle Flanagan,22,20,1998-09-15,2020-01-01,21,0.9090909090909091,0.890495867768595
2020,500008,Jared Waerea-Hargreaves,22,18,1989-01-20,2020-01-01,30,0.8181818181818182,0.8037190082644629
2020,500009,Jake Friend,22,19,1990-02-01,2020-01-01,29,0.8636363636363636,0.847107438016529
2020,501179,Siosiua Taukeiaho,22,20,1992-01-03,2020-01-01,27,0.9090909090909091,0.890495867768595
2020,505361,Sitili Tupouniua,22,20,1997-05-30,2020-01-01,22,0.9090909090909091,0.890495867768595
2020,500016,Mitchell Aubusson,22,17,1987-10-01,2020-01-01,32,0.7727272727272727,0.7603305785123967
2020,503920,Victor Radley,22,7,1998-03-14,2020-01-01,21,0.3181818181818182,0.3264462809917355
2020,500038,Isaac Liu,22,19,1991-04-26,2020-01-01,28,0.8636363636363636,0.847107438016529
2020,503639,Nat Butcher,22,19,1997-07-25,2020-01-01,22,0.8636363636363636,0.847107438016529
2020,501781,Lindsay Collins,22,19,1996-04-17,2020-01-01,23,0.8636363636363636,0.847107438016529
2020,501505,Tom Trbojevic,20,7,1996-10-02,2020-01-01,23,0.35,0.3575
2020,500019,Jorge Taufua,20,14,1991-10-23,2020-01-01,28,0.7,0.69
2020,504226,Brad Parker,20,19,1997-02-19,2020-01-01,22,0.95,0.9275
2020,504101,Mosese Suli,20,13,1998-06-09,2020-01-01,21,0.65,0.6425
2020,503443,Reuben Garrick,20,17,1997-06-30,2020-01-01,22,0.85,0.8324999999999999
2020,500083,Dylan Walker,20,7,1994-09-27,2020-01-01,25,0.35,0.3575
2020,500024,Daly Cherry-Evans,20,20,1989-02-20,2020-01-01,30,1,0.975
2020,500449,Addin Fonua-Blake,20,15,1995-11-06,2020-01-01,24,0.75,0.7375
2020,500567,Danny Levi,20,20,1995-12-05,2020-01-01,24,1,0.975
2020,500960,Martin Taupau,20,18,1990-02-03,2020-01-01,29,0.9,0.8800000000000001
2020,500640,Joel Thompson,20,14,1988-08-24,2020-01-01,31,0.7,0.69
2020,500661,Curtis Sironen,20,18,1993-07-31,2020-01-01,26,0.9,0.8800000000000001
2020,500751,Jake Trbojevic,20,20,1994-02-18,2020-01-01,25,1,0.975
2020,502063,Lachlan Croker,20,20,1996-12-12,2020-01-01,23,1,0.975
2020,504265,Sean Keppie,20,19,1998-05-20,2020-01-01,21,0.95,0.9275
2020,502107,Suliasi Vunivalu,23,17,1995-11-27,2020-01-01,24,0.7391304347826086,0.7287334593572778
2020,506007,Justin Olam,23,21,1993-12-23,2020-01-01,26,0.9130434782608695,0.8950850661625708
2020,501351,Josh Addo-Carr,23,21,1995-07-28,2020-01-01,24,0.9130434782608695,0.8950850661625708
2020,501459,Cameron Munster,23,18,1994-09-13,2020-01-01,25,0.782608695652174,0.7703213610586012
2020,500826,Jahrome Hughes,23,19,1994-10-08,2020-01-01,25,0.8260869565217391,0.8119092627599244
2020,500584,Jesse Bromwich,23,19,1989-05-03,2020-01-01,30,0.8260869565217391,0.8119092627599244
2020,500609,Cameron Smith,23,19,1983-06-18,2020-01-01,36,0.8260869565217391,0.8119092627599244
2020,500901,Tui Kamikamica,23,5,1994-05-18,2020-01-01,25,0.21739130434782608,0.22967863894139887
2020,500598,Felise Kaufusi,23,21,1992-05-19,2020-01-01,27,0.9130434782608695,0.8950850661625708
2020,500585,Kenneath Bromwich,23,21,1991-09-22,2020-01-01,28,0.9130434782608695,0.8950850661625708
2020,500222,Dale Finucane,23,15,1991-09-07,2020-01-01,28,0.6521739130434783,0.6455576559546313
2020,504397,Max King,23,6,1997-05-04,2020-01-01,22,0.2608695652173913,0.2712665406427221
2020,501281,Nelson Asofa-Solomona,23,20,1996-02-29,2020-01-01,23,0.8695652173913043,0.8534971644612476
2020,504304,Zac Lomax,20,20,1999-09-24,2020-01-01,20,1,0.975
2020,500684,Corey Norman,20,18,1991-02-03,2020-01-01,28,0.9,0.8800000000000001
2020,500257,Ben Hunt,20,19,1990-03-27,2020-01-01,29,0.95,0.9275
2020,500223,James Graham,20,6,1985-09-10,2020-01-01,34,0.3,0.31
2020,500337,Paul Vaughan,20,15,1991-04-23,2020-01-01,28,0.75,0.7375
2020,500622,Tyson Frizell,20,20,1991-10-09,2020-01-01,28,1,0.975
2020,500298,Tariq Sims,20,9,1990-02-09,2020-01-01,29,0.45,0.4525
2020,503440,Blake Lawrie,20,20,1997-01-10,2020-01-01,22,1,0.975
2020,500632,Trent Merrin,20,13,1989-10-07,2020-01-01,30,0.65,0.6425
2020,500658,David Nofoaluma,20,20,1993-11-28,2020-01-01,26,1,0.975
2020,500042,Joseph Leilua,20,14,1991-12-12,2020-01-01,28,0.7,0.69
2020,500948,Benji Marshall,20,16,1985-02-25,2020-01-01,34,0.8,0.785
2020,500882,Josh Aloiai,20,18,1995-11-11,2020-01-01,24,0.9,0.8800000000000001
2020,502532,Alex Twal,20,12,1996-07-03,2020-01-01,23,0.6,0.595
2020,501271,Luke Garner,20,17,1995-09-06,2020-01-01,24,0.85,0.8324999999999999
2020,500459,Luciano Leilua,20,20,1996-06-08,2020-01-01,23,1,0.975
2020,500970,Elijah Taylor,20,11,1990-02-27,2020-01-01,29,0.55,0.5475000000000001
2020,500237,Josh Reynolds,20,10,1989-04-13,2020-01-01,30,0.5,0.5
2020,500654,Chris Lawrence,20,13,1988-10-19,2020-01-01,31,0.65,0.6425
2020,500576,Michael Chee Kam,20,9,1992-02-26,2020-01-01,27,0.45,0.4525
2020,505643,Jake Averillo,20,13,2000-08-11,2020-01-01,19,0.65,0.6425
2020,500262,Josh McGuire,20,17,1990-03-02,2020-01-01,29,0.85,0.8324999999999999
2020,500453,Jacob Host,20,10,1996-09-30,2020-01-01,23,0.5,0.5
2020,508026,Adam Pompey,20,13,1998-08-22,2020-01-01,21,0.65,0.6425
2020,503240,Angus Crichton,22,15,1996-02-05,2020-01-01,23,0.6818181818181818,0.6735537190082644
2020,506278,Moeaki Fotuaika,20,18,1999-11-16,2020-01-01,20,0.9,0.8800000000000001
2020,500250,Alex Glenn,20,8,1988-07-31,2020-01-01,31,0.4,0.4050000000000001
2020,500267,Joe Ofahengaue,20,15,1995-09-15,2020-01-01,24,0.75,0.7375
2020,500600,Matthew Lodge,20,6,1995-05-31,2020-01-01,24,0.3,0.31
2020,500309,Shannon Boyd,20,1,1992-09-09,2020-01-01,27,0.05,0.07250000000000001
2020,500013,Boyd Cordner,22,13,1992-06-09,2020-01-01,27,0.5909090909090909,0.5867768595041323
2020,500616,Gerard Beale,20,7,1990-07-18,2020-01-01,29,0.35,0.3575
2020,502409,Karl Lawton,20,18,1995-11-29,2020-01-01,24,0.9,0.8800000000000001
2020,501393,Agnatius Paasi,20,6,1991-11-30,2020-01-01,28,0.3,0.31
2020,500384,Korbin Sims,20,5,1992-01-02,2020-01-01,27,0.25,0.2625
2020,500180,Cameron McInnes,20,18,1994-02-01,2020-01-01,25,0.9,0.8800000000000001
2020,500441,Euan Aitken,20,17,1995-06-16,2020-01-01,24,0.85,0.8324999999999999
2020,500621,Josh Dugan,21,16,1990-05-10,2020-01-01,29,0.7619047619047619,0.7494331065759636
2020,500356,Matt Moylan,21,8,1991-06-16,2020-01-01,28,0.38095238095238093,0.38662131519274373
2020,500243,Moses Mbye,20,15,1993-08-13,2020-01-01,26,0.75,0.7375
2020,500646,Luke Brooks,20,17,1994-12-21,2020-01-01,25,0.85,0.8324999999999999
2020,505904,Harry Grant,20,15,1998-02-17,2020-01-01,21,0.75,0.7375
2020,503419,Brandon Smith,23,18,1996-05-31,2020-01-01,23,0.782608695652174,0.7703213610586012
2020,500786,Christian Welch,23,19,1994-07-19,2020-01-01,25,0.8260869565217391,0.8119092627599244
2020,500330,Jordan Rapana,23,19,1989-08-15,2020-01-01,30,0.8260869565217391,0.8119092627599244
2020,509397,Matt Burton,23,7,2000-03-14,2020-01-01,19,0.30434782608695654,0.3128544423440454
2020,500992,Kurt Capewell,23,9,1993-07-12,2020-01-01,26,0.391304347826087,0.39603024574669193
2020,505414,Mitch Kenny,23,6,1998-01-15,2020-01-01,21,0.2608695652173913,0.2712665406427221
2020,500571,Sione Mata'utia,21,12,1996-06-25,2020-01-01,23,0.5714285714285714,0.5680272108843537
2020,503341,Corey Waddell,20,13,1996-10-02,2020-01-01,23,0.65,0.6425
2020,504251,Taniela Paseka,20,18,1997-10-08,2020-01-01,22,0.9,0.8800000000000001
2020,500662,Sauaso Sue,20,15,1992-04-20,2020-01-01,27,0.75,0.7375
2020,504174,Keaon Koloamatangi,23,14,1998-05-23,2020-01-01,21,0.6086956521739131,0.6039697542533081
2020,504460,Oregon Kaufusi,22,13,1999-08-20,2020-01-01,20,0.5909090909090909,0.5867768595041323
2020,504175,Siosifa Talakai,21,16,1997-04-18,2020-01-01,22,0.7619047619047619,0.7494331065759636
2020,500023,Kieran Foran,20,14,1990-07-13,2020-01-01,29,0.7,0.69
2020,503340,Dylan Edwards,23,14,1996-01-10,2020-01-01,23,0.6086956521739131,0.6039697542533081
2020,503322,Matthew Eisenhuth,20,14,1992-08-20,2020-01-01,27,0.7,0.69
2020,504074,Hudson Young,23,18,1998-06-11,2020-01-01,21,0.782608695652174,0.7703213610586012
2020,506424,Tom Dearden,20,12,2001-03-13,2020-01-01,18,0.6,0.595
2020,500031,David Gower,22,3,1985-09-30,2020-01-01,34,0.13636363636363635,0.15289256198347106
2020,502487,Marcelo Montoya,20,9,1996-02-17,2020-01-01,23,0.45,0.4525
2020,501451,Jazz Tevaga,20,12,1995-09-04,2020-01-01,24,0.6,0.595
2020,505560,Spencer Leniu,23,12,2000-09-08,2020-01-01,19,0.5217391304347826,0.5207939508506616
2020,502490,Nicholas Hynes,23,13,1996-06-18,2020-01-01,23,0.5652173913043478,0.5623818525519848
2020,504072,Tom Starling,23,14,1998-06-04,2020-01-01,21,0.6086956521739131,0.6039697542533081
2020,506259,AJ Brimson,20,9,1998-09-09,2020-01-01,21,0.45,0.4525
2020,501241,Corey Harawira-Naera,23,11,1995-05-18,2020-01-01,24,0.4782608695652174,0.4792060491493384
2020,501247,Josh King,21,7,1995-02-12,2020-01-01,24,0.3333333333333333,0.3412698412698412
2020,503449,Jacob Liddle,20,6,1996-10-27,2020-01-01,23,0.3,0.31
2020,500258,Jordan Kahu,20,2,1991-01-28,2020-01-01,28,0.1,0.12000000000000002
2020,500801,Ricky Leutele,23,1,1990-04-10,2020-01-01,29,0.043478260869565216,0.06332703213610587
2021,503600,Reimis Smith,26,25,1997-05-13,2021-01-01,23,0.9615384615384616,0.9437869822485208
2021,506007,Justin Olam,26,25,1993-12-23,2021-01-01,27,0.9615384615384616,0.9437869822485208
2021,501351,Josh Addo-Carr,26,22,1995-07-28,2021-01-01,25,0.8461538461538461,0.8328402366863905
2021,501459,Cameron Munster,26,20,1994-09-13,2021-01-01,26,0.7692307692307693,0.7588757396449706
2021,500826,Jahrome Hughes,26,24,1994-10-08,2021-01-01,26,0.9230769230769231,0.9068047337278107
2021,500584,Jesse Bromwich,26,24,1989-05-03,2021-01-01,31,0.9230769230769231,0.9068047337278107
2021,503419,Brandon Smith,26,24,1996-05-31,2021-01-01,24,0.9230769230769231,0.9068047337278107
2021,500786,Christian Welch,26,21,1994-07-19,2021-01-01,26,0.8076923076923077,0.7958579881656805
2021,500598,Felise Kaufusi,26,20,1992-05-19,2021-01-01,28,0.7692307692307693,0.7588757396449706
2021,500585,Kenneath Bromwich,26,21,1991-09-22,2021-01-01,29,0.8076923076923077,0.7958579881656805
2021,501281,Nelson Asofa-Solomona,26,17,1996-02-29,2021-01-01,24,0.6538461538461539,0.6479289940828402
2021,500901,Tui Kamikamica,26,22,1994-05-18,2021-01-01,26,0.8461538461538461,0.8328402366863905
2021,502502,Latrell Mitchell,27,17,1997-06-16,2021-01-01,23,0.6296296296296297,0.6248285322359396
2021,500108,Alex Johnston,27,22,1995-01-14,2021-01-01,25,0.8148148148148148,0.8031550068587104
2021,500043,Dane Gagai,27,23,1991-01-03,2021-01-01,29,0.8518518518518519,0.8388203017832647
2021,504294,Campbell Graham,27,21,1999-06-02,2021-01-01,21,0.7777777777777778,0.7674897119341564
2021,500352,Josh Mansour,27,12,1990-06-17,2021-01-01,30,0.4444444444444444,0.4465020576131687
2021,500611,Cody Walker,27,25,1990-01-10,2021-01-01,30,0.9259259259259259,0.9101508916323731
2021,500086,Adam Reynolds,27,25,1990-07-10,2021-01-01,30,0.9259259259259259,0.9101508916323731
2021,500087,Thomas Burgess,27,26,1992-04-21,2021-01-01,28,0.9629629629629629,0.9458161865569272
2021,501600,Damien Cook,27,24,1991-06-23,2021-01-01,29,0.8888888888888888,0.8744855967078189
2021,503450,Tevita Tatola,27,21,1996-11-10,2021-01-01,24,0.7777777777777778,0.7674897119341564
2021,500453,Jacob Host,27,21,1996-09-30,2021-01-01,24,0.7777777777777778,0.7674897119341564
2021,503528,Jaydn Su'a,27,24,1997-10-23,2021-01-01,23,0.8888888888888888,0.8744855967078189
2021,504176,Cameron Murray,27,20,1998-01-16,2021-01-01,22,0.7407407407407407,0.7318244170096022
2021,500948,Benji Marshall,27,23,1985-02-25,2021-01-01,35,0.8518518518518519,0.8388203017832647
2021,500327,Mark Nicholls,27,27,1990-01-05,2021-01-01,30,1,0.9814814814814815
2021,504174,Keaon Koloamatangi,27,23,1998-05-23,2021-01-01,22,0.8518518518518519,0.8388203017832647
2021,500149,Jai Arrow,27,24,1995-07-12,2021-01-01,25,0.8888888888888888,0.8744855967078189
2021,504372,Enari Tuala,25,25,1998-10-19,2021-01-01,22,1,0.98
2021,500601,Kurt Mann,25,22,1993-03-01,2021-01-01,27,0.88,0.8648
2021,500007,Mitchell Pearce,25,12,1989-04-07,2021-01-01,31,0.48,0.4808
2021,500228,David Klemmer,25,21,1993-12-22,2021-01-01,27,0.84,0.8264
2021,502016,Jayden Brailey,25,23,1996-04-09,2021-01-01,24,0.92,0.9032000000000001
2021,503571,Daniel Saifiti,25,20,1996-05-01,2021-01-01,24,0.8,0.7880000000000001
2021,500622,Tyson Frizell,25,19,1991-10-09,2021-01-01,29,0.76,0.7496
2021,501267,Mitchell Barnett,25,24,1994-04-15,2021-01-01,26,0.96,0.9416
2021,503327,Connor Watson,25,25,1996-05-31,2021-01-01,24,1,0.98
2021,500662,Sauaso Sue,25,23,1992-04-20,2021-01-01,28,0.92,0.9032000000000001
2021,503523,Jacob Saifiti,25,23,1996-05-01,2021-01-01,24,0.92,0.9032000000000001
2021,501247,Josh King,25,21,1995-02-12,2021-01-01,25,0.84,0.8264
2021,500597,Hymel Hunt,25,17,1993-11-14,2021-01-01,27,0.68,0.6728000000000001
2021,505537,Nick Meaney,24,22,1997-09-10,2021-01-01,23,0.9166666666666666,0.8993055555555555
2021,500672,Will Hopoate,24,24,1992-05-09,2021-01-01,28,1,0.9791666666666666
2021,504134,Nick Cotric,24,14,1998-11-18,2021-01-01,22,0.5833333333333334,0.5798611111111112
2021,505643,Jake Averillo,24,21,2000-08-11,2021-01-01,20,0.875,0.859375
2021,504363,Kyle Flanagan,24,15,1998-09-15,2021-01-01,22,0.625,0.6197916666666666
2021,500128,Adam Elliott,24,18,1994-10-16,2021-01-01,26,0.75,0.7395833333333334
2021,503341,Corey Waddell,24,21,1996-10-02,2021-01-01,24,0.875,0.859375
2021,500226,Josh Jackson,24,17,1991-01-08,2021-01-01,29,0.7083333333333334,0.6996527777777778
2021,500916,Raymond Faitala-Mariner,24,2,1993-07-26,2021-01-01,27,0.08333333333333333,0.10069444444444443
2021,500039,Dylan Napa,24,18,1992-11-13,2021-01-01,28,0.75,0.7395833333333334
2021,502014,Jamayne Isaako,24,18,1996-06-05,2021-01-01,24,0.75,0.7395833333333334
2021,500326,Anthony Milford,24,13,1994-07-11,2021-01-01,26,0.5416666666666666,0.5399305555555555
2021,500250,Alex Glenn,24,18,1988-07-31,2021-01-01,32,0.75,0.7395833333333334
2021,506603,Patrick Carrigan,24,8,1998-01-01,2021-01-01,23,0.3333333333333333,0.34027777777777773
2021,500277,John Asiata,24,11,1993-04-19,2021-01-01,27,0.4583333333333333,0.4600694444444444
2021,504315,Thomas Flegler,24,20,1999-08-19,2021-01-01,21,0.8333333333333334,0.8194444444444445
2021,500729,Clinton Gutherson,26,25,1994-09-09,2021-01-01,26,0.9615384615384616,0.9437869822485208
2021,508606,Maika Sivo,26,21,1993-10-03,2021-01-01,27,0.8076923076923077,0.7958579881656805
2021,500496,Waqa Blake,26,17,1994-10-26,2021-01-01,26,0.6538461538461539,0.6479289940828402
2021,501569,Blake Ferguson,26,18,1990-03-20,2021-01-01,30,0.6923076923076923,0.6849112426035503
2021,505626,Dylan Brown,26,21,2000-06-21,2021-01-01,20,0.8076923076923077,0.7958579881656805
2021,500485,Mitchell Moses,26,22,1994-09-17,2021-01-01,26,0.8461538461538461,0.8328402366863905
